Status,Facility,Facility_ward,Facility_constituency,Facility_subcounty,Facility_county,Name,Code,year
fully-functional,Nyanchonori Dispensary,rigoma,kitutu masaba,masaba north,nyamira,Nyankoba Community Health Unit,602925,2005
fully-functional,Kiereni Dispensary,mugwe,chuka/igambang'ombe,chuka,tharaka nithi,Mugirirwa Community Health Unit,602199,2007
fully-functional,Kiereni Dispensary,mugwe,chuka/igambang'ombe,chuka,tharaka nithi,Kirege Community Health Unit,602086,2007
fully-functional,St Joseph's Obaga Dispensary,west asembo,rarieda,rarieda,siaya,Akom Community Health Unit,600395,2010
fully-functional,Gitare Health Centre (Gatundu),kiganjo,gatundu south,gatundu south,kiambu,Kiamworia Community Health Unit,602209,2009
fully-functional,Oriang (SDA) Health Centre,central,karachuonyo,karachuonyo,homa bay,Kogweno Oriang West Community Health Unit,600354,2011
fully-functional,Kogweno Oriang' Dispensary,central,karachuonyo,karachuonyo,homa bay,Kogweno Oriang East Community Health Unit,600353,2011
fully-functional,Dambas Health Centre,sarman,tarbaj,tarbaj,wajir,Dambas Community Health Unit,601719,2009
fully-functional,Old Mawingu Health Centre,githioro,kipipiri,kipipiri,nyandarua,Tigoni Community Health Unit,602605,2012
fully-functional,Old Mawingu Health Centre,githioro,kipipiri,kipipiri,nyandarua,Gathiriga Community Health Unit,602596,2012
fully-functional,Machang'a Dispensary,mavuria,mbeere south,mbeere south,embu,Machang'a Community Health Unit,602222,2008
fully-functional,Mwabila Dispensary,mwavumbo,kinango,kinango,kwale,Mwabila Community Health Unit,601803,2009
semi-functional,Ndavaya Health centre,ndavaya,kinango,kinango,kwale,Ndavaya Community Health Unit,602307,2011
fully-functional,Makamini Dispensary,mackinon road,kinango,kinango,kwale,Vinyunduni Community Health Unit,602786,2012
fully-functional,Makamini Dispensary,mackinon road,kinango,kinango,kwale,Makamini Community Health Unit,602785,2013
fully-functional,Burinda Dispensary,marachi west,butula,butula,busia,Burinda Community Health Unit,600635,2007
fully-functional,Burinda Dispensary,marachi west,butula,butula,busia,Bujumba Community Health Unit,600627,2012
fully-functional,Mackinon Road Dispensary,mackinon road,kinango,kinango,kwale,Macknnon Road Community Health Unit,602788,2012
fully-functional,Mwongori Dispensary,mekenene,borabu,borabu,nyamira,Mwongori Community Health Unit,600032,2010
semi-functional,Muthuthiini Dispensary,gikondi,mukurweini,mukurweini,nyeri,Muthuthi-ini Community Health Unit,601486,2011
fully-functional,Taragai Dispensary,ntimaru east,kuria east,kuria east,migori,Taragai Community Health Unit,600149,2011
fully-functional,Rwathia Dispensary,rwathia,kangema,kangema,muranga,Rwathia Community Health Unit,601337,2009
fully-functional,Rwathia Dispensary,rwathia,kangema,kangema,muranga,Kiawambogo Community Health Unit,601331,2009
non-functional,Rwathia Dispensary,rwathia,kangema,kangema,muranga,Kenyanjeru Community Health Unit,601329,2009
fully-functional,Wiga Dispensary,homa bay central,homa bay town,homa bay town,homa bay,Lower Kanyango Community Health Unit,602361,2010
fully-functional,Dagamra Dispensary,garashi,magarini,magarini,kilifi,Bura Community Health Unit,601820,2010
fully-functional,Tulatula Dispensary,ganyure/wagalla,wajir west,wajir west,wajir,Shanta-abaq Community Health Unit,601744,2011
fully-functional,Mecheo Dispensary,esise,borabu,borabu,nyamira,Matunwa Community Health Unit,602920,2012
fully-functional,Mecheo Dispensary,esise,borabu,borabu,nyamira,Endemu Community Health Unit,602919,2011
semi-functional,Ematiha Dispensary,ingoste-matiha,navakholo,navakholo,kakamega,Ematiha Community Health Unit,600672,2011
fully-functional,Anyuongi Dispensary,south sakwa,bondo,bondo,siaya,East Migwena Community Health Unit,600006,2011
fully-functional,Nyaitara Dispensary,nyabasi west,kuria east,kuria east,migori,Nyaitara Community Health Unit,600147,2012
fully-functional,Thigio Dispensary (Kiambu West),ndeiya,limuru,limuru,kiambu,Thigio Community Health Unit,601464,2010
fully-functional,Lenga Dispensary,kambe/ribe,rabai,rabai,kilifi,Jeuri Community Health Unit,602568,2008
fully-functional,Airport Health Centre,central kisumu,kisumu west,kisumu west,kisumu,Kogony Community Health Unit,600090,2011
semi-functional,Masaba Dispensary,marama south,butere,butere,kakamega,Masaba Community Health Unit,600616,2009
fully-functional,Kamukuywa (ACK) Dispensary,milima,tongaren,tongaren,bungoma,Mukuyuni Community Health Unit,600570,2011
non-functional,Reuben Mukuru Health Centre,kwa reuben,embakasi south,embakasi south,nairobi,Wasenye Community Health Unit,601638,2012
non-functional,Reuben Mukuru Health Centre,kwa reuben,embakasi south,embakasi south,nairobi,Railways Community Health Unit,601630,2012
non-functional,Reuben Mukuru Health Centre,kwa reuben,embakasi south,embakasi south,nairobi,Kosovo Community Health Unit,601624,2012
closed,Reuben Mukuru Health Centre,kwa reuben,embakasi south,embakasi south,nairobi,Falcon Community Health Unit,601620,2011
semi-functional,Chwele Friends Dispensary,namwela,sirisia,sirisia,bungoma,Toloso Community Health Unit,602339,2011
fully-functional,AIC Zombe Health Centre,zombe/mwitika,kitui east,kitui east,kitui,Aic Zombe Community Health Unit,602264,2011
fully-functional,Gathanga Health Centre,muchatha,kiambaa,kiambaa,kiambu,Gathanga Community Health Unit,601340,2009
fully-functional,Mugumoini Dispensary (Muranga South),kahumbu,kigumo,kigumo,muranga,Mugumo-ini Community Health Unit,601383,2011
fully-functional,Mugumoini Dispensary (Muranga South),kahumbu,kigumo,kigumo,muranga,Githembe Community Health Unit,601370,2009
fully-functional,Mugumoini Dispensary (Muranga South),kahumbu,kigumo,kigumo,muranga,Gakuyu Community Health Unit,601366,2009
fully-functional,Muthithi Dispensary,muthithi,kigumo,kigumo,muranga,Muthithi Community Health Unit,601385,2010
fully-functional,Muthithi Dispensary,muthithi,kigumo,kigumo,muranga,Mungu-ini Community Health Unit,601384,2010
non-functional,Muthithi Dispensary,muthithi,kigumo,kigumo,muranga,Kiahiti Community Health Unit,601376,2011
fully-functional,Cianda Dispensary,cianda,kiambaa,kiambaa,kiambu,Ndumberi Community Health Unit,601346,2010
fully-functional,Muruka Dispensary,muruka,kandara,kandara,muranga,Muruka Community Health Unit,601317,2006
fully-functional,Kanderendu Dispensary,kangari,kigumo,kigumo,muranga,Makomboki Community Health Unit,601380,2009
fully-functional,Kangari Health Centre,kangari,kigumo,kigumo,muranga,Mariira Community Health Unit,601381,2009
semi-functional,Kangari Health Centre,kangari,kigumo,kigumo,muranga,Kinyona Community Health Unit,601377,2009
fully-functional,Kangari Health Centre,kangari,kigumo,kigumo,muranga,Kangari Community Health Unit,601375,2009
fully-functional,Ngurweini Dispensary,gaichanjiru,kandara,kandara,muranga,Ngumari Community Health Unit,601318,2005
fully-functional,Kariti Dispensary,kagundu-ini,kandara,kandara,muranga,Kariua Community Health Unit,601314,2009
fully-functional,Kariti Dispensary,kagundu-ini,kandara,kandara,muranga,Kariti Community Health Unit,601313,2009
semi-functional,Kamahuha Dispensary,kamahuha,maragwa,muranga south,muranga,Kasa Community Health Unit,601510,2006
semi-functional,Kambiti Health Centre,kambiti,maragwa,muranga south,muranga,Kambiti Community Health Unit,601506,2010
fully-functional,Mukoe Dispensary,ithiru,kandara,kandara,muranga,Karimwaro Community Health Unit,601342,2010
non-functional,Kieni Model Health Centre,mwimbi,maara,mwimbi,tharaka nithi,Iruma Community Health Unit,602021,2012
non-functional,Kieni Model Health Centre,mwimbi,maara,mwimbi,tharaka nithi,Ikuu Community Health Unit,602020,2012
semi-functional,Kithyoko Health Centre,kivaa,masinga,masinga,machakos,Kithyoko Community Health Unit,602051,2009
semi-functional,Kikumini Dispensary,masinga central,masinga,masinga,machakos,Kikumini Community Health Unit,602050,2009
semi-functional,Kinakoni Dispensary,voo/kyamatu,kitui east,kitui east,kitui,Kinakoni Community Health Unit,602095,2011
semi-functional,Kathukini Dispensary,muthesya,masinga,masinga,machakos,Kathukini Community Health Unit,602049,2010
semi-functional,Ndilidau Dispensary (Jipe),mata,taveta,taveta,taita taveta,Ndilidu Community Health Unit,601910,2009
fully-functional,Mwambirwa Dispensary,ronge,mwatate,mwatate,taita taveta,Mwambirwa Community Health Unit,602573,2012
fully-functional,Mwambirwa Dispensary,ronge,mwatate,mwatate,taita taveta,Mururu Manganga Community Health Unit,602836,2007
semi-functional,Kanziku Health Centre,kanziku,kitui south,kitui south,kitui,Kanziku Community Health Unit,601964,2009
semi-functional,Kyondoni Dispensary ( Kivaa),kivaa,masinga,masinga,machakos,Kyondoni Community Health Unit,602053,2011
fully-functional,Marungu Health Centre,marungu,voi,voi,taita taveta,Murungu Community Health Unit,601875,2011
fully-functional,Mata Dispensary (Taveta),mata,taveta,taveta,taita taveta,Mata Community Health Unit,602576,2009
fully-functional,Kishushe Dispensary,wumingu/kishushe,wundanyi,wundanyi,taita taveta,Kishushe Community Health Unit,602575,2012
semi-functional,Kitobo Dispensary (Taveta),mboghoni,taveta,taveta,taita taveta,Kitobo Community Health Unit,601908,2011
fully-functional,Majengo Dispensary (Tana River),kinakomba,galole,galole,tana river,Majengo Community Health Unit,601897,2011
fully-functional,Chewani Dispensary,chewani,galole,galole,tana river,Chewani Community Health Unit,601890,2011
semi-functional,Makere Dispensary,chewani,galole,galole,tana river,Makere Community Health Unit,601898,2007
fully-functional,Oljabet Health Centre,marmanet,laikipia west,laikipia west,laikipia,Oljabet Community Health Unit,600955,2011
non-functional,Oletukat Dispensary,ildamat,narok east,narok east,narok,Oletukat Community Health Unit,601107,2009
non-functional,Chepnyal Dispensary,sook,kapenguria,west pokot,west pokot,Sook Community Health Unit,601260,2010
fully-functional,Chepngoror Dispensary,ainabkoi/olare,ainabkoi,ainabkoi,uasin gishu,Chepngoror Community Health Unit,600833,2010
non-functional,Morijo Loita Health Centre,loita,narok south,narok south,narok,Morijo Loita Community Health Unit,602231,2010
fully-functional,Namukuse Dispensary,kang'atotha,turkana central,turkana central,turkana,Namukuse Community Health Unit,602905,2012
non-functional,Olkinyei Dispensary,siana,narok west,narok west,narok,Olkinyei Community Health Unit,601130,2011
semi-functional,Motosiet Health Centre,motosiet,cherangany,cherangany,trans nzoia,Motosiet Community Health Unit,601213,2011
fully-functional,Motosiet Health Centre,motosiet,cherangany,cherangany,trans nzoia,Hututu Community Health Unit,601201,2012
non-functional,Mtaragon Health Centre,kamasian,kipkelion west,kipkelion west,kericho,Mtaragon Community Health Unit,602498,2012
non-functional,Nys Dispensary (Keiyo),soy south,keiyo south,keiyo south,elgeyo marakwet,Chemoiben Community Health Unit,602483,2012
semi-functional,Nyamathi Dispensary,hellsgate,naivasha,naivasha,nakuru,Nyamathi Community Health Unit,601037,2011
semi-functional,Nkareta Dispensary,nkareta,narok north,narok north,narok,Nkareta Community Health Unit,601105,2009
non-functional,Nyaru Dispensary,chepkorio,keiyo south,keiyo south,elgeyo marakwet,Nyaru Community Health Unit,602474,2012
semi-functional,Sego Dispensary,soy north,keiyo south,keiyo south,elgeyo marakwet,Sego Community Health Unit,602486,2016
non-functional,Sangurur Dispensary,kapsowar,marakwet west,marakwet west,elgeyo marakwet,Koibarak Community Health Unit,601002,2010
fully-functional,Merewet Dispensary,soy,soy,soy,uasin gishu,Merewet Community Health Unit,600861,2011
semi-functional,Segero Central Dispensary,segeroi/barsombe,soy,soy,uasin gishu,Segero Community Health Unit,600869,2011
semi-functional,Solian Dispensary,koibatek,eldama ravine,koibatek,baringo,Sabatia Community Health Unit,601015,2011
non-functional,Sekenani Health Centre,siana,narok west,narok west,narok,Sekenani Community Health Unit,601135,2010
non-functional,Serem Health Centre (Nandi South),kemeloi-maraba,aldai,aldai,nandi,Serem Community Health Unit,601099,2012
semi-functional,Sambut Dispensary,kamagut,turbo,turbo,uasin gishu,Sambut Community Health Unit,600868,2010
fully-functional,Chesoen Dispensary,chesoen,bomet central,bomet central,bomet,Chesoen Community Health Unit,600823,2009
fully-functional,Sipili Health Centre,ol-moran,laikipia west,laikipia west,laikipia,Sipili Community Health Unit,602948,2012
fully-functional,Megwara Dispensary,siana,narok west,narok west,narok,Megwara Community Health Unit,601124,2010
fully-functional,Siwo Dispensary,chepkunyuk,nandi hills,nandi hills,nandi,Siwolwak Community Health Unit,601080,2011
fully-functional,Siwo Dispensary,chepkunyuk,nandi hills,nandi hills,nandi,Kapchorua A Community Health Unit,601065,2012
non-functional,Sochoi Dispensary,ol'lessos,nandi hills,nandi hills,nandi,Sochoi Community Health Unit,601081,2011
fully-functional,Nabkoi Dispensary,tarakwa,kesses,kesses,uasin gishu,Nabkoi Community Health Unit,601240,2011
semi-functional,Chegilet Health Centre,emsoo,keiyo north,keiyo north,elgeyo marakwet,Keu Community Health Unit,600922,2011
fully-functional,Chepkunyuk Dispensary,chepkunyuk,nandi hills,nandi hills,nandi,Kitwek Community Health Unit,601073,2011
fully-functional,Chepkunyuk Dispensary,chepkunyuk,nandi hills,nandi hills,nandi,Chepkunyuk Community Health Unit,601062,2011
fully-functional,Naisoya Dispensary,nkareta,narok north,narok north,narok,Naisoya Community Health Unit,601104,2011
fully-functional,Cheptabach Dispensary,chepkunyuk,nandi hills,nandi hills,nandi,Cheptabach Community Health Unit,601064,2009
fully-functional,Mogil Health Centre,sambirir,marakwet east,marakwet east,elgeyo marakwet,Kibaimwa Community Health Unit,600983,2011
semi-functional,Mogil Health Centre,sambirir,marakwet east,marakwet east,elgeyo marakwet,Mogil Community Health Unit,602702,2011
semi-functional,Cheplaskei Dispensary,tapsagoi,turbo,turbo,uasin gishu,Cheplaskei Community Health Unit,600851,2010
semi-functional,Sergoit Health Centre (Keiyo),kamariny,keiyo north,keiyo north,elgeyo marakwet,Sergoit Community Health Unit,600926,2011
non-functional,Setek Dispensary,tinderet,tinderet,tinderet,nandi,Setek Community Health Unit,601188,2012
fully-functional,Shankoe Dispensary,shankoe,kilgoris,transmara west,narok,Shankoe Community Health Unit,601195,2012
semi-functional,Moi Ndabi Dispensary,maeilla,naivasha,naivasha,nakuru,Moindabi Community Health Unit,601031,2009
semi-functional,Bar Korwa Health Centre,north seme,seme,seme,kisumu,East Katieno Community Health Unit,602742,2012
semi-functional,Katakani Dispensary,kyuso,mwingi north,mwingi north,kitui,Aic Katakani Community Health Unit,602017,2011
semi-functional,Eshisiru Catholic Dispensary,butsotso central,lurambi,lurambi,kakamega,Shiyunzu B Community Health Unit,602776,2013
fully-functional,Nyansangio Dispensary,nyamaiya,west mugirango,nyamira,nyamira,Miruka Community Health Unit,602681,2012
fully-functional,Wajir Bor Health Centre,khorof/harar,wajir east,wajir east,wajir,Wajir Bor Community Health Unit,601727,2009
fully-functional,Siriba Dispensary,north west kisumu,kisumu west,kisumu west,kisumu,West Karateng Community Health Unit,600135,2011
fully-functional,Gombato Dispensary (CDF),gambato bongwe,msambweni,msambweni,kwale,Gombato Community Health Unit,602177,2010
closed,Gombato Dispensary (CDF),gambato bongwe,msambweni,msambweni,kwale,Godo Community Health Unit,602752,2012
semi-functional,Saro Dispensary,kakrao,suna east,suna east,migori,Saro Community Health Unit,600189,2008
fully-functional,Mumbuini Dispensary,murinduko,mwea,kirinyaga south,kirinyaga,Miuu Community Health Unit,601521,2003
fully-functional,Mumbuini Dispensary,murinduko,mwea,kirinyaga south,kirinyaga,South Ngariama Community Health Unit,601919,2011
semi-functional,Ndathi Dispensary,kabaru,kieni,kieni east,nyeri,Ndathi Community Health Unit,601357,2009
fully-functional,Kiriogo Dispensary,central,ndaragwa,ndaragwa,nyandarua,Kiriogo Community Health Unit,601542,2009
semi-functional,kwakavisi dispensary,kathonzweni,makueni,makueni,makueni,Kwakavisi Community Health Unit,602375,2010
semi-functional,kwakavisi dispensary,kathonzweni,makueni,makueni,makueni,Kwa Kavisi Community Health Unit,602531,2010
